slide_id,conch_feature,label
C3L-03985-28,datasets/features/CPTAC/LUAD/conch_features/h5_files/C3L-03985-28.h5,CPTAC-LUAD
C3L-04033-23,datasets/features/CPTAC/LUAD/conch_features/h5_files/C3L-04033-23.h5,CPTAC-LUAD
C3N-01019-23,datasets/features/CPTAC/LUAD/conch_features/h5_files/C3N-01019-23.h5,CPTAC-LUAD
C3N-01488-27,datasets/features/CPTAC/LUAD/conch_features/h5_files/C3N-01488-27.h5,CPTAC-LUAD
C3L-00263-27,datasets/features/CPTAC/LUAD/conch_features/h5_files/C3L-00263-27.h5,CPTAC-LUAD
C3L-04757-22,datasets/features/CPTAC/LUAD/conch_features/h5_files/C3L-04757-22.h5,CPTAC-LUAD
C3L-02165-24,datasets/features/CPTAC/LUAD/conch_features/h5_files/C3L-02165-24.h5,CPTAC-LUAD
C3L-01632-22,datasets/features/CPTAC/LUAD/conch_features/h5_files/C3L-01632-22.h5,CPTAC-LUAD
C3N-01022-27,datasets/features/CPTAC/LUAD/conch_features/h5_files/C3N-01022-27.h5,CPTAC-LUAD
C3N-02715-26,datasets/features/CPTAC/LUAD/conch_features/h5_files/C3N-02715-26.h5,CPTAC-LUAD
C3L-00446-24,datasets/features/CPTAC/LUAD/conch_features/h5_files/C3L-00446-24.h5,CPTAC-LUAD
C3L-02560-26,datasets/features/CPTAC/LUAD/conch_features/h5_files/C3L-02560-26.h5,CPTAC-LUAD
C3N-02922-24,datasets/features/CPTAC/LUAD/conch_features/h5_files/C3N-02922-24.h5,CPTAC-LUAD
C3L-02508-26,datasets/features/CPTAC/LUAD/conch_features/h5_files/C3L-02508-26.h5,CPTAC-LUAD
C3N-01022-21,datasets/features/CPTAC/LUAD/conch_features/h5_files/C3N-01022-21.h5,CPTAC-LUAD
C3L-00083-21,datasets/features/CPTAC/LUAD/conch_features/h5_files/C3L-00083-21.h5,CPTAC-LUAD
C3N-01488-24,datasets/features/CPTAC/LUAD/conch_features/h5_files/C3N-01488-24.h5,CPTAC-LUAD
C3L-02616-24,datasets/features/CPTAC/LUAD/conch_features/h5_files/C3L-02616-24.h5,CPTAC-LUAD
C3N-01074-22,datasets/features/CPTAC/LUAD/conch_features/h5_files/C3N-01074-22.h5,CPTAC-LUAD
C3N-02145-23,datasets/features/CPTAC/LUAD/conch_features/h5_files/C3N-02145-23.h5,CPTAC-LUAD
C3N-03238-26,datasets/features/CPTAC/LUAD/conch_features/h5_files/C3N-03238-26.h5,CPTAC-LUAD
C3L-04373-27,datasets/features/CPTAC/LUAD/conch_features/h5_files/C3L-04373-27.h5,CPTAC-LUAD
C3N-02090-22,datasets/features/CPTAC/LUAD/conch_features/h5_files/C3N-02090-22.h5,CPTAC-LUAD
C3N-00556-26,datasets/features/CPTAC/LUAD/conch_features/h5_files/C3N-00556-26.h5,CPTAC-LUAD
C3N-04180-30,datasets/features/CPTAC/LUAD/conch_features/h5_files/C3N-04180-30.h5,CPTAC-LUAD
C3N-01071-21,datasets/features/CPTAC/LUAD/conch_features/h5_files/C3N-01071-21.h5,CPTAC-LUAD
C3N-04382-27,datasets/features/CPTAC/LUAD/conch_features/h5_files/C3N-04382-27.h5,CPTAC-LUAD
C3N-01414-26,datasets/features/CPTAC/LUAD/conch_features/h5_files/C3N-01414-26.h5,CPTAC-LUAD
C3N-00175-26,datasets/features/CPTAC/LUAD/conch_features/h5_files/C3N-00175-26.h5,CPTAC-LUAD
C3N-02144-26,datasets/features/CPTAC/LUAD/conch_features/h5_files/C3N-02144-26.h5,CPTAC-LUAD
C3L-02219-22,datasets/features/CPTAC/LUAD/conch_features/h5_files/C3L-02219-22.h5,CPTAC-LUAD
C3N-00549-21,datasets/features/CPTAC/LUAD/conch_features/h5_files/C3N-00549-21.h5,CPTAC-LUAD
C3N-02231-23,datasets/features/CPTAC/LUAD/conch_features/h5_files/C3N-02231-23.h5,CPTAC-LUAD
C3N-02729-23,datasets/features/CPTAC/LUAD/conch_features/h5_files/C3N-02729-23.h5,CPTAC-LUAD
C3L-02345-21,datasets/features/CPTAC/LUAD/conch_features/h5_files/C3L-02345-21.h5,CPTAC-LUAD
C3N-01016-24,datasets/features/CPTAC/LUAD/conch_features/h5_files/C3N-01016-24.h5,CPTAC-LUAD
C3N-04173-21,datasets/features/CPTAC/LUAD/conch_features/h5_files/C3N-04173-21.h5,CPTAC-LUAD
C3N-00572-27,datasets/features/CPTAC/LUAD/conch_features/h5_files/C3N-00572-27.h5,CPTAC-LUAD
C3N-04171-26,datasets/features/CPTAC/LUAD/conch_features/h5_files/C3N-04171-26.h5,CPTAC-LUAD
C3N-00574-23,datasets/features/CPTAC/LUAD/conch_features/h5_files/C3N-00574-23.h5,CPTAC-LUAD
C3N-03890-23,datasets/features/CPTAC/LUAD/conch_features/h5_files/C3N-03890-23.h5,CPTAC-LUAD
C3N-02380-22,datasets/features/CPTAC/LUAD/conch_features/h5_files/C3N-02380-22.h5,CPTAC-LUAD
C3N-02422-23,datasets/features/CPTAC/LUAD/conch_features/h5_files/C3N-02422-23.h5,CPTAC-LUAD
C3N-01415-21,datasets/features/CPTAC/LUAD/conch_features/h5_files/C3N-01415-21.h5,CPTAC-LUAD
C3L-04040-22,datasets/features/CPTAC/LUAD/conch_features/h5_files/C3L-04040-22.h5,CPTAC-LUAD
C3N-02529-23,datasets/features/CPTAC/LUAD/conch_features/h5_files/C3N-02529-23.h5,CPTAC-LUAD
C3N-03054-21,datasets/features/CPTAC/LUAD/conch_features/h5_files/C3N-03054-21.h5,CPTAC-LUAD
C3N-02234-23,datasets/features/CPTAC/LUAD/conch_features/h5_files/C3N-02234-23.h5,CPTAC-LUAD
C3L-00140-22,datasets/features/CPTAC/LUAD/conch_features/h5_files/C3L-00140-22.h5,CPTAC-LUAD
C3N-00551-21,datasets/features/CPTAC/LUAD/conch_features/h5_files/C3N-00551-21.h5,CPTAC-LUAD
C3N-01413-21,datasets/features/CPTAC/LUAD/conch_features/h5_files/C3N-01413-21.h5,CPTAC-LUAD
C3N-02193-21,datasets/features/CPTAC/LUAD/conch_features/h5_files/C3N-02193-21.h5,CPTAC-LUAD
C3N-02928-23,datasets/features/CPTAC/LUAD/conch_features/h5_files/C3N-02928-23.h5,CPTAC-LUAD
C3N-00203-27,datasets/features/CPTAC/LUAD/conch_features/h5_files/C3N-00203-27.h5,CPTAC-LUAD
C3N-03052-21,datasets/features/CPTAC/LUAD/conch_features/h5_files/C3N-03052-21.h5,CPTAC-LUAD
C3L-04759-28,datasets/features/CPTAC/LUAD/conch_features/h5_files/C3L-04759-28.h5,CPTAC-LUAD
C3N-02231-24,datasets/features/CPTAC/LUAD/conch_features/h5_files/C3N-02231-24.h5,CPTAC-LUAD
C3N-00217-27,datasets/features/CPTAC/LUAD/conch_features/h5_files/C3N-00217-27.h5,CPTAC-LUAD
C3N-02088-26,datasets/features/CPTAC/LUAD/conch_features/h5_files/C3N-02088-26.h5,CPTAC-LUAD
C3N-00223-23,datasets/features/CPTAC/LUAD/conch_features/h5_files/C3N-00223-23.h5,CPTAC-LUAD
C3L-02508-25,datasets/features/CPTAC/LUAD/conch_features/h5_files/C3L-02508-25.h5,CPTAC-LUAD
C3L-03726-22,datasets/features/CPTAC/LUAD/conch_features/h5_files/C3L-03726-22.h5,CPTAC-LUAD
C3L-02549-22,datasets/features/CPTAC/LUAD/conch_features/h5_files/C3L-02549-22.h5,CPTAC-LUAD
C3L-01889-26,datasets/features/CPTAC/LUAD/conch_features/h5_files/C3L-01889-26.h5,CPTAC-LUAD
C3N-01413-26,datasets/features/CPTAC/LUAD/conch_features/h5_files/C3N-01413-26.h5,CPTAC-LUAD
C3N-00704-22,datasets/features/CPTAC/LUAD/conch_features/h5_files/C3N-00704-22.h5,CPTAC-LUAD
C3L-03984-24,datasets/features/CPTAC/LUAD/conch_features/h5_files/C3L-03984-24.h5,CPTAC-LUAD
C3L-02165-23,datasets/features/CPTAC/LUAD/conch_features/h5_files/C3L-02165-23.h5,CPTAC-LUAD
C3N-01405-27,datasets/features/CPTAC/LUAD/conch_features/h5_files/C3N-01405-27.h5,CPTAC-LUAD
C3N-02089-27,datasets/features/CPTAC/LUAD/conch_features/h5_files/C3N-02089-27.h5,CPTAC-LUAD
C3N-03890-22,datasets/features/CPTAC/LUAD/conch_features/h5_files/C3N-03890-22.h5,CPTAC-LUAD
C3N-04382-21,datasets/features/CPTAC/LUAD/conch_features/h5_files/C3N-04382-21.h5,CPTAC-LUAD
C3N-04176-27,datasets/features/CPTAC/LUAD/conch_features/h5_files/C3N-04176-27.h5,CPTAC-LUAD
C3L-03271-25,datasets/features/CPTAC/LUAD/conch_features/h5_files/C3L-03271-25.h5,CPTAC-LUAD
C3N-01405-26,datasets/features/CPTAC/LUAD/conch_features/h5_files/C3N-01405-26.h5,CPTAC-LUAD
C3N-02240-26,datasets/features/CPTAC/LUAD/conch_features/h5_files/C3N-02240-26.h5,CPTAC-LUAD
C3N-00217-24,datasets/features/CPTAC/LUAD/conch_features/h5_files/C3N-00217-24.h5,CPTAC-LUAD
C3N-02153-23,datasets/features/CPTAC/LUAD/conch_features/h5_files/C3N-02153-23.h5,CPTAC-LUAD
C3L-02958-26,datasets/features/CPTAC/LUAD/conch_features/h5_files/C3L-02958-26.h5,CPTAC-LUAD
C3N-01021-24,datasets/features/CPTAC/LUAD/conch_features/h5_files/C3N-01021-24.h5,CPTAC-LUAD
C3N-02146-23,datasets/features/CPTAC/LUAD/conch_features/h5_files/C3N-02146-23.h5,CPTAC-LUAD
C3N-02718-23,datasets/features/CPTAC/LUAD/conch_features/h5_files/C3N-02718-23.h5,CPTAC-LUAD
C3N-04382-26,datasets/features/CPTAC/LUAD/conch_features/h5_files/C3N-04382-26.h5,CPTAC-LUAD
C3N-00556-24,datasets/features/CPTAC/LUAD/conch_features/h5_files/C3N-00556-24.h5,CPTAC-LUAD
C3N-02919-24,datasets/features/CPTAC/LUAD/conch_features/h5_files/C3N-02919-24.h5,CPTAC-LUAD
C3N-02421-23,datasets/features/CPTAC/LUAD/conch_features/h5_files/C3N-02421-23.h5,CPTAC-LUAD
C3N-02718-26,datasets/features/CPTAC/LUAD/conch_features/h5_files/C3N-02718-26.h5,CPTAC-LUAD
C3N-00551-26,datasets/features/CPTAC/LUAD/conch_features/h5_files/C3N-00551-26.h5,CPTAC-LUAD
C3L-04033-24,datasets/features/CPTAC/LUAD/conch_features/h5_files/C3L-04033-24.h5,CPTAC-LUAD
C3N-01408-22,datasets/features/CPTAC/LUAD/conch_features/h5_files/C3N-01408-22.h5,CPTAC-LUAD
C3N-00293-22,datasets/features/CPTAC/LUAD/conch_features/h5_files/C3N-00293-22.h5,CPTAC-LUAD
C3N-02002-22,datasets/features/CPTAC/LUAD/conch_features/h5_files/C3N-02002-22.h5,CPTAC-LUAD
C3N-02149-22,datasets/features/CPTAC/LUAD/conch_features/h5_files/C3N-02149-22.h5,CPTAC-LUAD
C3N-02923-27,datasets/features/CPTAC/LUAD/conch_features/h5_files/C3N-02923-27.h5,CPTAC-LUAD
C3L-02169-25,datasets/features/CPTAC/LUAD/conch_features/h5_files/C3L-02169-25.h5,CPTAC-LUAD
C3L-00095-21,datasets/features/CPTAC/LUAD/conch_features/h5_files/C3L-00095-21.h5,CPTAC-LUAD
C3N-02237-26,datasets/features/CPTAC/LUAD/conch_features/h5_files/C3N-02237-26.h5,CPTAC-LUAD
C3N-00180-21,datasets/features/CPTAC/LUAD/conch_features/h5_files/C3N-00180-21.h5,CPTAC-LUAD
C3L-00368-26,datasets/features/CPTAC/LUAD/conch_features/h5_files/C3L-00368-26.h5,CPTAC-LUAD
C3L-02661-26,datasets/features/CPTAC/LUAD/conch_features/h5_files/C3L-02661-26.h5,CPTAC-LUAD
C3L-03976-23,datasets/features/CPTAC/LUAD/conch_features/h5_files/C3L-03976-23.h5,CPTAC-LUAD
C3N-01022-26,datasets/features/CPTAC/LUAD/conch_features/h5_files/C3N-01022-26.h5,CPTAC-LUAD
C3N-01021-22,datasets/features/CPTAC/LUAD/conch_features/h5_files/C3N-01021-22.h5,CPTAC-LUAD
C3N-02721-23,datasets/features/CPTAC/LUAD/conch_features/h5_files/C3N-02721-23.h5,CPTAC-LUAD
C3N-03063-22,datasets/features/CPTAC/LUAD/conch_features/h5_files/C3N-03063-22.h5,CPTAC-LUAD
C3N-01419-27,datasets/features/CPTAC/LUAD/conch_features/h5_files/C3N-01419-27.h5,CPTAC-LUAD
C3N-03080-23,datasets/features/CPTAC/LUAD/conch_features/h5_files/C3N-03080-23.h5,CPTAC-LUAD
C3N-02758-21,datasets/features/CPTAC/LUAD/conch_features/h5_files/C3N-02758-21.h5,CPTAC-LUAD
C3N-02087-27,datasets/features/CPTAC/LUAD/conch_features/h5_files/C3N-02087-27.h5,CPTAC-LUAD
C3L-02348-26,datasets/features/CPTAC/LUAD/conch_features/h5_files/C3L-02348-26.h5,CPTAC-LUAD
C3N-01021-21,datasets/features/CPTAC/LUAD/conch_features/h5_files/C3N-01021-21.h5,CPTAC-LUAD
C3L-02365-25,datasets/features/CPTAC/LUAD/conch_features/h5_files/C3L-02365-25.h5,CPTAC-LUAD
C3L-00001-21,datasets/features/CPTAC/LUAD/conch_features/h5_files/C3L-00001-21.h5,CPTAC-LUAD
9f905736-f662-41d6-b3ac-16758d_D1_D1,datasets/features/CPTAC/LUAD/conch_features/h5_files/9f905736-f662-41d6-b3ac-16758d_D1_D1.h5,CPTAC-LUAD
C3L-02169-23,datasets/features/CPTAC/LUAD/conch_features/h5_files/C3L-02169-23.h5,CPTAC-LUAD
C3N-02721-22,datasets/features/CPTAC/LUAD/conch_features/h5_files/C3N-02721-22.h5,CPTAC-LUAD
C3N-04180-21,datasets/features/CPTAC/LUAD/conch_features/h5_files/C3N-04180-21.h5,CPTAC-LUAD
C3N-02928-22,datasets/features/CPTAC/LUAD/conch_features/h5_files/C3N-02928-22.h5,CPTAC-LUAD
C3N-02380-21,datasets/features/CPTAC/LUAD/conch_features/h5_files/C3N-02380-21.h5,CPTAC-LUAD
C3N-02240-22,datasets/features/CPTAC/LUAD/conch_features/h5_files/C3N-02240-22.h5,CPTAC-LUAD
C3N-01488-26,datasets/features/CPTAC/LUAD/conch_features/h5_files/C3N-01488-26.h5,CPTAC-LUAD
C3N-02729-22,datasets/features/CPTAC/LUAD/conch_features/h5_files/C3N-02729-22.h5,CPTAC-LUAD
C3L-03717-22,datasets/features/CPTAC/LUAD/conch_features/h5_files/C3L-03717-22.h5,CPTAC-LUAD
C3N-02142-24,datasets/features/CPTAC/LUAD/conch_features/h5_files/C3N-02142-24.h5,CPTAC-LUAD
C3N-00293-21,datasets/features/CPTAC/LUAD/conch_features/h5_files/C3N-00293-21.h5,CPTAC-LUAD
C3N-01071-22,datasets/features/CPTAC/LUAD/conch_features/h5_files/C3N-01071-22.h5,CPTAC-LUAD
C3N-02922-23,datasets/features/CPTAC/LUAD/conch_features/h5_files/C3N-02922-23.h5,CPTAC-LUAD
C3N-01410-27,datasets/features/CPTAC/LUAD/conch_features/h5_files/C3N-01410-27.h5,CPTAC-LUAD
C3N-02089-21,datasets/features/CPTAC/LUAD/conch_features/h5_files/C3N-02089-21.h5,CPTAC-LUAD
C3L-03726-23,datasets/features/CPTAC/LUAD/conch_features/h5_files/C3L-03726-23.h5,CPTAC-LUAD
C3L-03268-23,datasets/features/CPTAC/LUAD/conch_features/h5_files/C3L-03268-23.h5,CPTAC-LUAD
C3N-02230-27,datasets/features/CPTAC/LUAD/conch_features/h5_files/C3N-02230-27.h5,CPTAC-LUAD
C3L-02954-26,datasets/features/CPTAC/LUAD/conch_features/h5_files/C3L-02954-26.h5,CPTAC-LUAD
C3L-04033-21,datasets/features/CPTAC/LUAD/conch_features/h5_files/C3L-04033-21.h5,CPTAC-LUAD
C3L-01683-29,datasets/features/CPTAC/LUAD/conch_features/h5_files/C3L-01683-29.h5,CPTAC-LUAD
C3N-02424-23,datasets/features/CPTAC/LUAD/conch_features/h5_files/C3N-02424-23.h5,CPTAC-LUAD
C3N-01023-23,datasets/features/CPTAC/LUAD/conch_features/h5_files/C3N-01023-23.h5,CPTAC-LUAD
C3N-01419-21,datasets/features/CPTAC/LUAD/conch_features/h5_files/C3N-01419-21.h5,CPTAC-LUAD
C3N-04616-22,datasets/features/CPTAC/LUAD/conch_features/h5_files/C3N-04616-22.h5,CPTAC-LUAD
C3L-00093-21,datasets/features/CPTAC/LUAD/conch_features/h5_files/C3L-00093-21.h5,CPTAC-LUAD
C3L-04757-21,datasets/features/CPTAC/LUAD/conch_features/h5_files/C3L-04757-21.h5,CPTAC-LUAD
C3N-02923-26,datasets/features/CPTAC/LUAD/conch_features/h5_files/C3N-02923-26.h5,CPTAC-LUAD
C3L-01682-22,datasets/features/CPTAC/LUAD/conch_features/h5_files/C3L-01682-22.h5,CPTAC-LUAD
C3N-00175-22,datasets/features/CPTAC/LUAD/conch_features/h5_files/C3N-00175-22.h5,CPTAC-LUAD
C3N-00578-24,datasets/features/CPTAC/LUAD/conch_features/h5_files/C3N-00578-24.h5,CPTAC-LUAD
C3L-04370-25,datasets/features/CPTAC/LUAD/conch_features/h5_files/C3L-04370-25.h5,CPTAC-LUAD
C3L-04370-21,datasets/features/CPTAC/LUAD/conch_features/h5_files/C3L-04370-21.h5,CPTAC-LUAD
C3L-04757-24,datasets/features/CPTAC/LUAD/conch_features/h5_files/C3L-04757-24.h5,CPTAC-LUAD
C3N-02948-27,datasets/features/CPTAC/LUAD/conch_features/h5_files/C3N-02948-27.h5,CPTAC-LUAD
C3N-04297-29,datasets/features/CPTAC/LUAD/conch_features/h5_files/C3N-04297-29.h5,CPTAC-LUAD
C3N-01019-27,datasets/features/CPTAC/LUAD/conch_features/h5_files/C3N-01019-27.h5,CPTAC-LUAD
C3L-03984-27,datasets/features/CPTAC/LUAD/conch_features/h5_files/C3L-03984-27.h5,CPTAC-LUAD
C3N-02152-26,datasets/features/CPTAC/LUAD/conch_features/h5_files/C3N-02152-26.h5,CPTAC-LUAD
C3L-03271-22,datasets/features/CPTAC/LUAD/conch_features/h5_files/C3L-03271-22.h5,CPTAC-LUAD
C3L-04040-23,datasets/features/CPTAC/LUAD/conch_features/h5_files/C3L-04040-23.h5,CPTAC-LUAD
C3L-01924-25,datasets/features/CPTAC/LUAD/conch_features/h5_files/C3L-01924-25.h5,CPTAC-LUAD
C3L-04784-25,datasets/features/CPTAC/LUAD/conch_features/h5_files/C3L-04784-25.h5,CPTAC-LUAD
C3N-02587-22,datasets/features/CPTAC/LUAD/conch_features/h5_files/C3N-02587-22.h5,CPTAC-LUAD
C3L-01924-28,datasets/features/CPTAC/LUAD/conch_features/h5_files/C3L-01924-28.h5,CPTAC-LUAD
C3N-02089-24,datasets/features/CPTAC/LUAD/conch_features/h5_files/C3N-02089-24.h5,CPTAC-LUAD
C3N-02234-26,datasets/features/CPTAC/LUAD/conch_features/h5_files/C3N-02234-26.h5,CPTAC-LUAD
C3L-01924-22,datasets/features/CPTAC/LUAD/conch_features/h5_files/C3L-01924-22.h5,CPTAC-LUAD
C3L-02559-21,datasets/features/CPTAC/LUAD/conch_features/h5_files/C3L-02559-21.h5,CPTAC-LUAD
C3L-02515-25,datasets/features/CPTAC/LUAD/conch_features/h5_files/C3L-02515-25.h5,CPTAC-LUAD
C3N-02146-27,datasets/features/CPTAC/LUAD/conch_features/h5_files/C3N-02146-27.h5,CPTAC-LUAD
C3N-00223-22,datasets/features/CPTAC/LUAD/conch_features/h5_files/C3N-00223-22.h5,CPTAC-LUAD
C3L-02513-21,datasets/features/CPTAC/LUAD/conch_features/h5_files/C3L-02513-21.h5,CPTAC-LUAD
C3L-03462-21,datasets/features/CPTAC/LUAD/conch_features/h5_files/C3L-03462-21.h5,CPTAC-LUAD
C3L-04033-25,datasets/features/CPTAC/LUAD/conch_features/h5_files/C3L-04033-25.h5,CPTAC-LUAD
C3L-02169-21,datasets/features/CPTAC/LUAD/conch_features/h5_files/C3L-02169-21.h5,CPTAC-LUAD
C3N-03210-23,datasets/features/CPTAC/LUAD/conch_features/h5_files/C3N-03210-23.h5,CPTAC-LUAD
C3N-02242-26,datasets/features/CPTAC/LUAD/conch_features/h5_files/C3N-02242-26.h5,CPTAC-LUAD
C3N-03911-23,datasets/features/CPTAC/LUAD/conch_features/h5_files/C3N-03911-23.h5,CPTAC-LUAD
C3N-02142-27,datasets/features/CPTAC/LUAD/conch_features/h5_files/C3N-02142-27.h5,CPTAC-LUAD
C3N-02141-22,datasets/features/CPTAC/LUAD/conch_features/h5_files/C3N-02141-22.h5,CPTAC-LUAD
C3N-02451-22,datasets/features/CPTAC/LUAD/conch_features/h5_files/C3N-02451-22.h5,CPTAC-LUAD
C3L-02559-26,datasets/features/CPTAC/LUAD/conch_features/h5_files/C3L-02559-26.h5,CPTAC-LUAD
C3N-00546-24,datasets/features/CPTAC/LUAD/conch_features/h5_files/C3N-00546-24.h5,CPTAC-LUAD
C3N-02728-21,datasets/features/CPTAC/LUAD/conch_features/h5_files/C3N-02728-21.h5,CPTAC-LUAD
C3N-00223-24,datasets/features/CPTAC/LUAD/conch_features/h5_files/C3N-00223-24.h5,CPTAC-LUAD
C3L-02643-23,datasets/features/CPTAC/LUAD/conch_features/h5_files/C3L-02643-23.h5,CPTAC-LUAD
C3N-02290-22,datasets/features/CPTAC/LUAD/conch_features/h5_files/C3N-02290-22.h5,CPTAC-LUAD
C3N-01413-22,datasets/features/CPTAC/LUAD/conch_features/h5_files/C3N-01413-22.h5,CPTAC-LUAD
C3N-01410-21,datasets/features/CPTAC/LUAD/conch_features/h5_files/C3N-01410-21.h5,CPTAC-LUAD
C3N-02920-26,datasets/features/CPTAC/LUAD/conch_features/h5_files/C3N-02920-26.h5,CPTAC-LUAD
C3N-02588-23,datasets/features/CPTAC/LUAD/conch_features/h5_files/C3N-02588-23.h5,CPTAC-LUAD
C3L-04743-28,datasets/features/CPTAC/LUAD/conch_features/h5_files/C3L-04743-28.h5,CPTAC-LUAD
C3N-03222-22,datasets/features/CPTAC/LUAD/conch_features/h5_files/C3N-03222-22.h5,CPTAC-LUAD
C3N-01072-27,datasets/features/CPTAC/LUAD/conch_features/h5_files/C3N-01072-27.h5,CPTAC-LUAD
C3N-00175-27,datasets/features/CPTAC/LUAD/conch_features/h5_files/C3N-00175-27.h5,CPTAC-LUAD
2f2e5477-42a4-4906-a943-bf7f80_D1_D1,datasets/features/CPTAC/LUAD/conch_features/h5_files/2f2e5477-42a4-4906-a943-bf7f80_D1_D1.h5,CPTAC-LUAD
C3N-00547-22,datasets/features/CPTAC/LUAD/conch_features/h5_files/C3N-00547-22.h5,CPTAC-LUAD
C3N-02582-22,datasets/features/CPTAC/LUAD/conch_features/h5_files/C3N-02582-22.h5,CPTAC-LUAD
C3N-02153-21,datasets/features/CPTAC/LUAD/conch_features/h5_files/C3N-02153-21.h5,CPTAC-LUAD
C3L-04759-23,datasets/features/CPTAC/LUAD/conch_features/h5_files/C3L-04759-23.h5,CPTAC-LUAD
C3N-00572-24,datasets/features/CPTAC/LUAD/conch_features/h5_files/C3N-00572-24.h5,CPTAC-LUAD
C3L-02654-24,datasets/features/CPTAC/LUAD/conch_features/h5_files/C3L-02654-24.h5,CPTAC-LUAD
C3L-04784-26,datasets/features/CPTAC/LUAD/conch_features/h5_files/C3L-04784-26.h5,CPTAC-LUAD
C3N-00580-23,datasets/features/CPTAC/LUAD/conch_features/h5_files/C3N-00580-23.h5,CPTAC-LUAD
C3L-04376-28,datasets/features/CPTAC/LUAD/conch_features/h5_files/C3L-04376-28.h5,CPTAC-LUAD
C3N-00552-21,datasets/features/CPTAC/LUAD/conch_features/h5_files/C3N-00552-21.h5,CPTAC-LUAD
C3N-03093-23,datasets/features/CPTAC/LSCC/conch_features/h5_files/C3N-03093-23.h5,CPTAC-LSCC
C3L-05393-27,datasets/features/CPTAC/LSCC/conch_features/h5_files/C3L-05393-27.h5,CPTAC-LSCC
C3N-04457-23,datasets/features/CPTAC/LSCC/conch_features/h5_files/C3N-04457-23.h5,CPTAC-LSCC
C3L-04781-27,datasets/features/CPTAC/LSCC/conch_features/h5_files/C3L-04781-27.h5,CPTAC-LSCC
C3L-00081-26,datasets/features/CPTAC/LSCC/conch_features/h5_files/C3L-00081-26.h5,CPTAC-LSCC
C3L-04013-27,datasets/features/CPTAC/LSCC/conch_features/h5_files/C3L-04013-27.h5,CPTAC-LSCC
C3L-05392-22,datasets/features/CPTAC/LSCC/conch_features/h5_files/C3L-05392-22.h5,CPTAC-LSCC
C3L-01455-23,datasets/features/CPTAC/LSCC/conch_features/h5_files/C3L-01455-23.h5,CPTAC-LSCC
C3L-04888-25,datasets/features/CPTAC/LSCC/conch_features/h5_files/C3L-04888-25.h5,CPTAC-LSCC
C3N-03204-21,datasets/features/CPTAC/LSCC/conch_features/h5_files/C3N-03204-21.h5,CPTAC-LSCC
C3L-00415-23,datasets/features/CPTAC/LSCC/conch_features/h5_files/C3L-00415-23.h5,CPTAC-LSCC
C3L-03987-23,datasets/features/CPTAC/LSCC/conch_features/h5_files/C3L-03987-23.h5,CPTAC-LSCC
C3L-04334-22,datasets/features/CPTAC/LSCC/conch_features/h5_files/C3L-04334-22.h5,CPTAC-LSCC
C3N-03486-26,datasets/features/CPTAC/LSCC/conch_features/h5_files/C3N-03486-26.h5,CPTAC-LSCC
C3N-01028-23,datasets/features/CPTAC/LSCC/conch_features/h5_files/C3N-01028-23.h5,CPTAC-LSCC
C3L-04792-21,datasets/features/CPTAC/LSCC/conch_features/h5_files/C3L-04792-21.h5,CPTAC-LSCC
C3L-05020-24,datasets/features/CPTAC/LSCC/conch_features/h5_files/C3L-05020-24.h5,CPTAC-LSCC
C3L-04367-22,datasets/features/CPTAC/LSCC/conch_features/h5_files/C3L-04367-22.h5,CPTAC-LSCC
C3L-04781-21,datasets/features/CPTAC/LSCC/conch_features/h5_files/C3L-04781-21.h5,CPTAC-LSCC
C3L-02619-28,datasets/features/CPTAC/LSCC/conch_features/h5_files/C3L-02619-28.h5,CPTAC-LSCC
C3N-00839-21,datasets/features/CPTAC/LSCC/conch_features/h5_files/C3N-00839-21.h5,CPTAC-LSCC
C3N-03072-22,datasets/features/CPTAC/LSCC/conch_features/h5_files/C3N-03072-22.h5,CPTAC-LSCC
C3L-04921-21,datasets/features/CPTAC/LSCC/conch_features/h5_files/C3L-04921-21.h5,CPTAC-LSCC
C3N-01892-29,datasets/features/CPTAC/LSCC/conch_features/h5_files/C3N-01892-29.h5,CPTAC-LSCC
C3L-01285-21,datasets/features/CPTAC/LSCC/conch_features/h5_files/C3L-01285-21.h5,CPTAC-LSCC
C3L-05221-28,datasets/features/CPTAC/LSCC/conch_features/h5_files/C3L-05221-28.h5,CPTAC-LSCC
C3L-02358-23,datasets/features/CPTAC/LSCC/conch_features/h5_files/C3L-02358-23.h5,CPTAC-LSCC
C3L-04786-24,datasets/features/CPTAC/LSCC/conch_features/h5_files/C3L-04786-24.h5,CPTAC-LSCC
C3N-03441-29,datasets/features/CPTAC/LSCC/conch_features/h5_files/C3N-03441-29.h5,CPTAC-LSCC
C3L-02618-26,datasets/features/CPTAC/LSCC/conch_features/h5_files/C3L-02618-26.h5,CPTAC-LSCC
C3L-04792-24,datasets/features/CPTAC/LSCC/conch_features/h5_files/C3L-04792-24.h5,CPTAC-LSCC
C3N-02426-23,datasets/features/CPTAC/LSCC/conch_features/h5_files/C3N-02426-23.h5,CPTAC-LSCC
C3N-05929-25,datasets/features/CPTAC/LSCC/conch_features/h5_files/C3N-05929-25.h5,CPTAC-LSCC
C3L-02627-26,datasets/features/CPTAC/LSCC/conch_features/h5_files/C3L-02627-26.h5,CPTAC-LSCC
